S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE
000300.SH,20230214,4151.247,4152.0487,4125.2583,4145.2902
000852.SH,20230214,7064.5292,7070.3347,7028.7851,7061.449
000905.SH,20230214,6394.6196,6408.5508,6369.5727,6397.2146
000300.SH,20230215,4146.8547,4153.7159,4115.9671,4123.6893
000852.SH,20230215,7062.3616,7076.8682,7038.9856,7063.6048
000905.SH,20230215,6398.8735,6407.753,6365.3107,6384.3479
000300.SH,20230216,4125.4087,4167.9003,4068.8591,4093.4876
000852.SH,20230216,7063.9265,7098.9176,6878.3483,6925.2034
000905.SH,20230216,6384.2145,6429.0531,6244.4787,6289.4786
000300.SH,20230217,4086.2237,4104.6398,4032.9285,4034.507
000852.SH,20230217,6931.9932,6954.8464,6861.3048,6868.5477
000905.SH,20230217,6284.9225,6308.568,6237.4053,6237.4053
000300.SH,20230220,4039.9623,4134.8623,4035.4762,4133.4896
000852.SH,20230220,6871.8624,6959.7514,6825.8738,6959.3609
000905.SH,20230220,6248.2555,6349.4074,6227.3489,6346.0678
000300.SH,20230221,4130.0632,4151.7994,4116.2716,4144.3536
000852.SH,20230221,6969.3549,7008.5464,6939.5929,6990.4751
000905.SH,20230221,6349.9071,6396.742,6337.5976,6383.4248
000300.SH,20230222,4118.9669,4134.8759,4101.8596,4106.9506
000852.SH,20230222,6961.1504,7014.5615,6947.1167,6998.4298
000905.SH,20230222,6352.0275,6397.1452,6344.9861,6375.0684
000300.SH,20230223,4106.2136,4132.3896,4088.2073,4103.6463
000852.SH,20230223,6997.7826,7008.6785,6929.6117,6966.7866
000905.SH,20230223,6377.2925,6396.6563,6328.644,6360.3202
000300.SH,20230224,4100.9897,4102.6094,4048.2374,4061.0457
000852.SH,20230224,6971.6486,6983.1603,6906.6857,6944.824
000905.SH,20230224,6367.6311,6372.4918,6308.2213,6340.8435
000300.SH,20230227,4040.4571,4067.0296,4034.5237,4043.8444
000852.SH,20230227,6928.0344,6950.8831,6876.2536,6894.2959
000905.SH,20230227,6318.6393,6349.091,6288.2994,6307.2057
000300.SH,20230228,4058.1298,4074.2639,4026.4476,4069.4587
000852.SH,20230228,6911.3624,6955.5737,6874.9253,6955.5737
000905.SH,20230228,6323.8417,6357.5352,6293.1792,6357.5352
000300.SH,20230301,4068.7331,4135.4812,4061.2167,4126.9415
000852.SH,20230301,6955.4817,7002.7711,6932.7567,7002.7711
000905.SH,20230301,6356.5035,6410.5217,6340.0045,6402.1411
000300.SH,20230302,4119.9919,4137.2525,4113.8264,4117.7377
000852.SH,20230302,6999.2322,7021.1088,6963.0554,6972.3062
000905.SH,20230302,6398.2563,6410.2306,6375.0068,6382.2322
000300.SH,20230303,4126.0183,4135.2116,4100.3827,4130.5513
000852.SH,20230303,6970.2132,6997.4245,6921.2669,6967.94
000905.SH,20230303,6384.0636,6398.4707,6346.9593,6390.3177
000300.SH,20230306,4131.1525,4132.8367,4088.4484,4109.0102
000852.SH,20230306,6973.5226,7004.7097,6933.9929,6997.0444
000905.SH,20230306,6398.1023,6405.8199,6362.4723,6395.2191
000300.SH,20230307,4103.6419,4124.9609,4046.5679,4048.8519
000852.SH,20230307,6991.5594,6993.1771,6855.3435,6855.3435
000905.SH,20230307,6389.8109,6396.5414,6284.2198,6284.2986
000300.SH,20230308,4030.7387,4037.287,4011.5231,4034.1077
000852.SH,20230308,6838.6286,6894.3639,6832.0372,6891.4556
000905.SH,20230308,6264.4315,6303.7106,6258.3174,6301.5157
000300.SH,20230309,4035.8433,4043.8493,4000.8901,4019.8505
000852.SH,20230309,6898.2397,6911.5384,6851.9088,6892.8565
000905.SH,20230309,6311.0424,6311.3353,6258.4498,6285.9521
000300.SH,20230310,3991.7959,4004.3612,3966.428,3967.1352
000852.SH,20230310,6854.4101,6864.9351,6795.2231,6798.2987
000905.SH,20230310,6251.56,6261.3301,6202.6117,6204.8989
000300.SH,20230313,3962.6426,4008.686,3962.6426,4008.686
000852.SH,20230313,6780.0226,6832.621,6750.2188,6832.621
000905.SH,20230313,6189.9761,6245.0029,6178.672,6245.0029
000300.SH,20230314,3999.8803,4001.9415,3946.9405,3984.6956
000852.SH,20230314,6824.2481,6824.2481,6690.0864,6769.8491
000905.SH,20230314,6237.7306,6243.4184,6127.6878,6189.3969
000300.SH,20230315,4011.8444,4018.7495,3986.902,3986.902
000852.SH,20230315,6797.8207,6844.9657,6794.408,6803.4738
000905.SH,20230315,6210.928,6254.4857,6210.928,6224.64
000300.SH,20230316,3958.1962,3981.321,3936.4758,3939.1505
000852.SH,20230316,6769.6067,6777.9062,6677.6809,6689.7826
000905.SH,20230316,6191.2955,6209.9732,6133.8328,6140.8317
000300.SH,20230317,3971.1585,4004.2153,3945.2501,3958.8194
000852.SH,20230317,6726.9574,6781.9456,6717.144,6736.3672
000905.SH,20230317,6174.1919,6233.7534,6169.8441,6183.1843
000300.SH,20230320,3962.6625,3979.5485,3935.0161,3939.077
000852.SH,20230320,6745.9524,6760.9101,6694.5219,6721.4545
000905.SH,20230320,6195.3506,6201.9742,6152.8083,6160.3541
000300.SH,20230321,3948.1573,3982.7047,3948.1573,3982.3782
000852.SH,20230321,6726.798,6810.2876,6725.8348,6809.3913
000905.SH,20230321,6171.8856,6235.0064,6171.2834,6234.6793
000300.SH,20230322,3993.7849,4016.4495,3986.7093,3999.4427
000852.SH,20230322,6830.1938,6845.7609,6810.7648,6840.3262
000905.SH,20230322,6244.3623,6271.5228,6242.157,6269.7384
000300.SH,20230323,3985.9928,4039.0895,3983.9986,4039.0895
000852.SH,20230323,6827.6761,6869.1755,6809.8508,6868.8345
000905.SH,20230323,6253.5774,6305.7585,6245.9826,6305.7585
000300.SH,20230324,4035.1564,4037.8417,4017.0028,4027.0457
000852.SH,20230324,6874.5382,6880.1948,6840.7504,6867.9521
000905.SH,20230324,6312.4308,6315.6795,6279.5407,6310.0979
000300.SH,20230327,4023.3028,4023.3028,3987.0297,4012.4771
000852.SH,20230327,6874.3859,6900.6329,6830.945,6886.6891
000905.SH,20230327,6304.4792,6320.6622,6265.0053,6311.5998
000300.SH,20230328,4015.6973,4023.7834,3994.5999,3999.5147
000852.SH,20230328,6881.1088,6884.5434,6816.4473,6825.3831
000905.SH,20230328,6314.5821,6331.5584,6272.7168,6279.9217
000300.SH,20230329,4013.5926,4017.7572,3992.6662,4006.144
000852.SH,20230329,6825.1294,6839.899,6785.1494,6806.2811
000905.SH,20230329,6285.9539,6294.2951,6239.9373,6260.551
000300.SH,20230330,4009.5573,4040.5023,3983.8958,4038.5257
000852.SH,20230330,6802.0708,6814.6894,6751.6924,6807.6446
000905.SH,20230330,6257.6398,6287.4396,6213.9745,6286.1773
000300.SH,20230331,4045.4538,4063.5675,4039.9587,4050.9257
000852.SH,20230331,6806.6085,6878.3186,6801.9431,6875.8083
000905.SH,20230331,6284.8522,6343.2299,6282.1402,6339.8183
000300.SH,20230403,4059.6227,4094.9376,4059.0607,4090.5676
000852.SH,20230403,6878.0889,6966.6926,6878.0889,6962.2048
000905.SH,20230403,6346.6925,6419.8686,6346.6925,6413.8073
000300.SH,20230404,4089.2932,4103.1583,4080.0682,4103.1052
000852.SH,20230404,6960.906,6966.993,6918.1327,6953.3625
000905.SH,20230404,6414.8177,6423.3058,6377.5322,6408.8994
000300.SH,20230406,4084.132,4098.8332,4078.4048,4096.64
000852.SH,20230406,6926.1884,6988.3749,6921.6618,6983.0265
000905.SH,20230406,6387.2289,6428.7215,6382.0333,6416.8456
000300.SH,20230407,4096.9009,4131.3126,4092.1848,4123.2799
000852.SH,20230407,6987.007,7043.222,6978.3481,7042.8904
000905.SH,20230407,6418.2601,6470.0888,6416.6812,6464.4664
000300.SH,20230410,4132.0096,4132.2952,4099.0519,4104.8118
000852.SH,20230410,7050.2353,7052.7405,6950.7705,6968.5725
000905.SH,20230410,6474.9415,6476.2165,6395.3745,6410.5218
000300.SH,20230411,4108.5062,4116.1247,4083.4946,4100.1479
000852.SH,20230411,6967.0298,6986.4426,6937.0196,6984.1419
000905.SH,20230411,6405.6279,6421.4857,6381.0566,6420.877
000300.SH,20230412,4102.3968,4108.2451,4090.2784,4097.2876
000852.SH,20230412,6989.693,7027.8398,6979.278,7021.0163
000905.SH,20230412,6415.7038,6450.3488,6407.1996,6443.4391
000300.SH,20230413,4081.3871,4088.8809,4059.5744,4068.9786
000852.SH,20230413,7011.6577,7029.104,6956.6755,6966.8182
000905.SH,20230413,6438.1638,6451.7864,6396.0167,6404.6463
000300.SH,20230414,4078.9703,4098.2151,4075.2049,4091.9988
000852.SH,20230414,6978.5923,7026.121,6942.5691,7020.0943
000905.SH,20230414,6420.3118,6444.886,6390.9182,6431.0688
000300.SH,20230417,4090.0719,4149.3836,4089.509,4149.3836
000852.SH,20230417,7009.4682,7030.2397,6989.6971,7012.773
000905.SH,20230417,6422.8669,6459.2396,6421.3936,6459.2396
000300.SH,20230418,4139.3088,4169.6678,4138.4618,4162.032
000852.SH,20230418,7002.2564,7014.3848,6961.5056,6997.0715
000905.SH,20230418,6448.7565,6462.2489,6422.053,6449.8531
000300.SH,20230419,4159.3938,4159.3938,4118.6261,4124.5589
000852.SH,20230419,6988.6549,7011.9309,6955.3609,6965.5757
000905.SH,20230419,6444.8726,6456.1491,6404.9942,6416.9696
000300.SH,20230420,4122.9461,4125.8231,4094.0022,4113.0192
000852.SH,20230420,6956.3653,6963.8986,6911.9811,6963.8986
000905.SH,20230420,6408.8077,6413.0794,6376.3489,6411.7564
000300.SH,20230421,4114.2642,4114.2642,4031.9123,4032.5672
000852.SH,20230421,6954.0985,6963.0768,6773.5121,6773.5121
000905.SH,20230421,6411.5137,6411.5137,6250.5446,6250.5446
000300.SH,20230424,4031.303,4033.6367,3967.907,3982.6429
000852.SH,20230424,6766.5182,6771.6524,6692.2243,6725.2706
000905.SH,20230424,6250.9635,6260.5395,6184.7122,6208.7797
000300.SH,20230425,3985.1055,3991.6868,3925.436,3962.6658
000852.SH,20230425,6708.2779,6711.5677,6517.2733,6603.2389
000905.SH,20230425,6205.6184,6208.4027,6042.6423,6118.1526
000300.SH,20230426,3950.2553,3975.6562,3934.6625,3959.2323
000852.SH,20230426,6577.3592,6667.4287,6573.8778,6624.4004
000905.SH,20230426,6095.1335,6178.1675,6093.1976,6142.1541
000300.SH,20230427,3948.0313,3999.1302,3942.8152,3988.4185
000852.SH,20230427,6597.7306,6672.219,6593.3841,6633.4926
000905.SH,20230427,6127.6444,6190.2503,6121.6098,6157.936
000300.SH,20230428,3993.2561,4030.4469,3993.2561,4029.0858
000852.SH,20230428,6617.3249,6724.5733,6617.3249,6723.3045
000905.SH,20230428,6151.6433,6245.55,6151.6433,6241.2441
000300.SH,20230504,4013.4713,4035.7832,4001.1259,4030.2471
000852.SH,20230504,6701.4906,6738.4431,6698.6416,6733.9694
000905.SH,20230504,6223.2261,6264.5158,6218.7822,6262.3891
000300.SH,20230505,4031.0946,4047.6015,3998.392,4016.8774
000852.SH,20230505,6723.1596,6723.9795,6612.7412,6653.6532
000905.SH,20230505,6255.7044,6256.2287,6172.6931,6200.5759
000300.SH,20230508,4028.1056,4070.7724,4018.9608,4062.6624
000852.SH,20230508,6660.9166,6714.3891,6660.9166,6702.4999
000905.SH,20230508,6202.6787,6259.6869,6200.1467,6248.5828
000300.SH,20230509,4065.439,4092.8501,4026.3886,4027.8754
000852.SH,20230509,6696.6682,6705.7377,6610.567,6611.6367
000905.SH,20230509,6242.6615,6274.898,6177.6544,6181.9757
000300.SH,20230510,4017.9358,4019.0587,3984.6287,3996.8695
000852.SH,20230510,6599.7879,6648.0377,6576.3994,6627.3114
000905.SH,20230510,6167.1346,6199.1609,6137.1536,6173.8093
000300.SH,20230511,4005.7823,4018.0579,3988.4816,3990.6637
000852.SH,20230511,6634.164,6653.3824,6618.1927,6622.5211
000905.SH,20230511,6185.6686,6190.3906,6151.0696,6154.4703
000300.SH,20230512,3987.769,3999.3831,3937.5274,3937.7622
000852.SH,20230512,6608.8276,6630.5588,6535.1101,6535.9439
000905.SH,20230512,6138.9404,6173.9124,6088.2239,6091.6464
000300.SH,20230515,3938.83,3998.8872,3923.0317,3998.8872
000852.SH,20230515,6537.3967,6585.9102,6466.4489,6585.9102
000905.SH,20230515,6094.6758,6159.3888,6036.8139,6159.3888
000300.SH,20230516,4002.5237,4005.015,3966.9921,3978.2054
000852.SH,20230516,6586.7176,6586.7176,6501.3067,6516.2886
000905.SH,20230516,6159.1693,6159.1693,6095.6879,6110.8271
000300.SH,20230517,3971.7017,3982.6044,3945.7137,3960.165
000852.SH,20230517,6500.4383,6555.7688,6497.3788,6554.9802
000905.SH,20230517,6097.9771,6137.0165,6090.8823,6122.0518
000300.SH,20230518,3965.5162,3982.7178,3939.5526,3956.0701
000852.SH,20230518,6557.3701,6595.4909,6554.0805,6583.7382
000905.SH,20230518,6132.5182,6153.992,6101.2437,6128.1762
000300.SH,20230519,3946.2215,3967.2816,3928.316,3944.5403
000852.SH,20230519,6571.0867,6621.4262,6545.0847,6602.3174
000905.SH,20230519,6116.8432,6149.1426,6085.0442,6117.0833
000300.SH,20230522,3941.0015,3985.4031,3935.8015,3969.3277
000852.SH,20230522,6589.351,6608.8834,6556.7401,6595.9844
000905.SH,20230522,6111.8445,6136.8627,6086.233,6115.3151
000300.SH,20230523,3968.2346,3971.939,3913.1882,3913.1882
000852.SH,20230523,6591.557,6600.8024,6528.4533,6528.4533
000905.SH,20230523,6114.2135,6117.3597,6052.4297,6052.4297
000300.SH,20230524,3903.7818,3903.7818,3859.0935,3859.0935
000852.SH,20230524,6507.0598,6564.513,6476.6892,6513.1817
000905.SH,20230524,6032.689,6058.3946,5988.0278,6005.7913
000300.SH,20230525,3851.4053,3861.3815,3817.8365,3850.4996
000852.SH,20230525,6502.2302,6541.3883,6424.4469,6501.0001
000905.SH,20230525,6000.2187,6028.6386,5926.2038,5988.1885
000300.SH,20230526,3848.4174,3859.6291,3815.5701,3850.9511
000852.SH,20230526,6495.3476,6558.1085,6451.7266,6546.4083
000905.SH,20230526,5983.1367,6045.1292,5953.8807,6034.9834
000300.SH,20230529,3862.0838,3866.7238,3819.1822,3833.9416
000852.SH,20230529,6560.1612,6579.1509,6518.0312,6534.1166
000905.SH,20230529,6046.5431,6058.9211,6012.4012,6025.1552
000300.SH,20230530,3827.7924,3844.0052,3789.2736,3837.7531
000852.SH,20230530,6517.7067,6565.4766,6461.0928,6564.4686
000905.SH,20230530,6008.4621,6061.3089,5960.3372,6061.3089
000300.SH,20230531,3827.1634,3827.1634,3781.4034,3798.5434
000852.SH,20230531,6556.5156,6581.9341,6523.2732,6561.6487
000905.SH,20230531,6044.02,6063.1925,6009.2476,6047.8021
000300.SH,20230601,3788.5902,3832.2051,3786.7344,3806.8679
000852.SH,20230601,6539.2594,6616.5268,6515.0228,6574.7576
000905.SH,20230601,6028.8032,6094.2403,6008.2705,6051.4603
000300.SH,20230602,3821.6198,3865.2843,3821.6198,3861.8337
000852.SH,20230602,6585.7295,6640.5298,6585.7295,6626.2794
000905.SH,20230602,6061.911,6115.0679,6061.911,6105.2181
000300.SH,20230605,3860.5557,3860.5557,3832.4578,3844.2492
000852.SH,20230605,6631.2217,6647.2037,6609.0166,6632.9556
000905.SH,20230605,6102.1295,6107.1211,6075.5921,6097.1059
000300.SH,20230606,3840.4587,3867.8452,3802.8449,3808.1629
000852.SH,20230606,6625.0863,6625.0863,6475.2594,6489.8113
000905.SH,20230606,6088.6625,6089.0746,5969.2945,5983.4202
000300.SH,20230607,3815.4823,3823.1124,3780.1021,3789.3418
000852.SH,20230607,6487.1964,6517.3187,6467.3044,6488.5574
000905.SH,20230607,5982.3085,6010.0304,5969.1593,5987.011
000300.SH,20230608,3791.0826,3834.3888,3777.7752,3820.1867
000852.SH,20230608,6477.9401,6478.3166,6399.7824,6442.4819
000905.SH,20230608,5971.7247,5992.9692,5922.3872,5966.1477
000300.SH,20230609,3822.4088,3836.7026,3811.2189,3836.7026
000852.SH,20230609,6446.6202,6500.4469,6427.919,6495.5639
000905.SH,20230609,5968.7001,6017.2812,5960.106,6009.5826
000300.SH,20230612,3827.3253,3859.7156,3813.8577,3844.4324
000852.SH,20230612,6488.1996,6549.7845,6474.8627,6530.1606
000905.SH,20230612,5999.6174,6045.6593,5987.2682,6027.7122
000300.SH,20230613,3838.1287,3867.3034,3833.4598,3864.9074
000852.SH,20230613,6525.0477,6561.0211,6519.9667,6554.9567
000905.SH,20230613,6016.6857,6047.06,6014.0625,6044.0371
000300.SH,20230614,3872.7155,3891.6656,3862.0609,3864.0247
000852.SH,20230614,6556.0322,6591.6938,6547.4861,6578.1228
000905.SH,20230614,6046.4375,6064.2896,6034.4718,6044.0766
000300.SH,20230615,3871.7746,3925.4994,3871.7746,3925.4994
000852.SH,20230615,6579.4618,6618.6241,6568.6105,6613.9549
000905.SH,20230615,6049.4683,6100.2336,6046.1621,6096.8075
000300.SH,20230616,3932.2114,3968.0128,3928.5419,3963.3509
000852.SH,20230616,6613.1045,6674.6219,6602.0393,6669.0051
000905.SH,20230616,6094.8437,6154.9321,6091.1847,6148.0125
000300.SH,20230619,3957.0327,3957.0327,3922.4742,3930.9079
000852.SH,20230619,6674.1185,6707.2268,6673.8122,6693.299
000905.SH,20230619,6148.8548,6148.8548,6126.3881,6131.3849
000300.SH,20230620,3926.094,3937.4945,3918.473,3924.2377
000852.SH,20230620,6683.9242,6717.7127,6671.9896,6693.9147
000905.SH,20230620,6122.7448,6144.0071,6100.1435,6126.1133
000300.SH,20230621,3909.1044,3920.1276,3864.0323,3864.0323
000852.SH,20230621,6679.1478,6681.5664,6548.4066,6548.4066
000905.SH,20230621,6104.2468,6104.2468,5990.7866,5990.8455
000300.SH,20230626,3833.4436,3841.2862,3801.0537,3809.6962
000852.SH,20230626,6504.9705,6535.492,6404.0444,6420.9726
000905.SH,20230626,5947.57,5970.6114,5875.9378,5887.0324
000300.SH,20230627,3811.6872,3851.8957,3806.3242,3845.4334
000852.SH,20230627,6425.8427,6518.9827,6424.3317,6507.2728
000905.SH,20230627,5897.6948,5956.181,5884.9486,5948.0029
000300.SH,20230628,3836.6086,3846.8516,3808.1607,3840.7986
000852.SH,20230628,6504.4987,6505.4702,6367.3527,6475.505
000905.SH,20230628,5945.6446,5951.1273,5857.1313,5942.3112
000300.SH,20230629,3836.7305,3840.7132,3817.3759,3821.8435
000852.SH,20230629,6465.0955,6542.2764,6462.0679,6520.0393
000905.SH,20230629,5928.709,5964.8577,5924.2783,5940.5782
000300.SH,20230630,3816.3345,3860.0311,3813.552,3842.4516
000852.SH,20230630,6507.5038,6615.9736,6500.8607,6602.0372
000905.SH,20230630,5931.8714,6016.4459,5927.9362,5998.7293
000300.SH,20230703,3853.2919,3897.3273,3853.2919,3892.8821
000852.SH,20230703,6617.0761,6640.3394,6571.8428,6612.8844
000905.SH,20230703,6009.2697,6056.1632,5997.8471,6042.3122
000300.SH,20230704,3888.0328,3899.9755,3878.3978,3899.0133
000852.SH,20230704,6610.6637,6639.8164,6599.6,6638.4471
000905.SH,20230704,6042.7217,6059.5729,6027.2909,6055.2577
000300.SH,20230705,3895.1945,3899.5188,3864.1301,3868.8054
000852.SH,20230705,6632.3668,6642.5486,6575.73,6584.4232
000905.SH,20230705,6050.3461,6059.3789,6011.87,6020.8212
000300.SH,20230706,3857.0304,3876.8901,3836.4573,3842.7547
000852.SH,20230706,6573.5756,6619.2917,6558.8851,6567.0789
000905.SH,20230706,6010.6552,6042.2947,5983.4842,5988.5525
000300.SH,20230707,3831.5955,3844.8438,3819.0772,3825.6988
000852.SH,20230707,6553.5581,6558.1084,6486.1147,6521.4265
000905.SH,20230707,5973.9756,5994.2828,5936.2272,5961.6057
000300.SH,20230710,3841.5591,3865.4566,3831.92,3844.3269
000852.SH,20230710,6539.0792,6556.154,6501.7461,6526.8519
000905.SH,20230710,5980.6083,6003.4018,5958.7306,5984.2814
000300.SH,20230711,3853.7955,3870.6549,3844.5244,3869.4861
000852.SH,20230711,6531.6276,6579.3695,6514.9906,6579.3695
000905.SH,20230711,5991.0207,6029.2318,5972.1378,6029.2318
000300.SH,20230712,3864.6013,3874.0403,3838.5632,3843.4369
000852.SH,20230712,6576.9418,6576.9621,6476.8466,6482.9867
000905.SH,20230712,6030.6447,6033.5832,5960.431,5962.7938
000300.SH,20230713,3855.662,3901.1023,3855.662,3898.4229
000852.SH,20230713,6497.8093,6553.5988,6497.7583,6548.3129
000905.SH,20230713,5986.2518,6049.0626,5986.2518,6044.0583
000300.SH,20230714,3904.6033,3908.4871,3893.7862,3899.1027
000852.SH,20230714,6554.5347,6571.1441,6538.646,6544.4593
000905.SH,20230714,6052.9495,6055.5275,6026.3263,6030.5188
000300.SH,20230717,3881.6225,3881.6225,3852.2626,3867.1749
000852.SH,20230717,6524.6054,6525.187,6481.286,6516.56
000905.SH,20230717,6012.7648,6018.0694,5985.4382,6012.6895
000300.SH,20230718,3871.0444,3871.0444,3844.5129,3854.9393
000852.SH,20230718,6519.757,6537.9138,6490.0589,6510.0341
000905.SH,20230718,6015.9819,6027.6063,5984.0598,6001.7998
000300.SH,20230719,3848.4826,3860.0092,3830.4073,3850.8663
000852.SH,20230719,6508.5225,6530.5426,6459.4432,6492.3487
000905.SH,20230719,5998.3813,6017.4492,5962.9863,5993.4126
000300.SH,20230720,3857.7725,3875.6241,3818.7134,3823.6946
000852.SH,20230720,6497.7781,6512.4485,6404.123,6408.7598
000905.SH,20230720,5996.838,6009.4266,5920.151,5925.4843
000300.SH,20230721,3816.9835,3849.5109,3808.803,3821.91
000852.SH,20230721,6397.154,6447.2955,6378.1967,6401.4168
000905.SH,20230721,5914.3541,5961.0501,5904.7877,5925.6255
000300.SH,20230724,3803.3492,3828.7853,3798.8048,3805.221
000852.SH,20230724,6397.4305,6437.9886,6370.0546,6393.7938
000905.SH,20230724,5913.5709,5954.2372,5896.4481,5916.7141
000300.SH,20230725,3866.6445,3915.8148,3866.6445,3915.1153
000852.SH,20230725,6448.271,6499.416,6444.5791,6498.2688
000905.SH,20230725,5976.9683,6016.7544,5971.7319,6016.6312
000300.SH,20230726,3908.174,3912.9834,3893.3987,3907.0128
000852.SH,20230726,6497.5948,6497.5948,6441.5576,6457.2535
000905.SH,20230726,6014.7614,6015.5833,5984.3913,6001.5402
000300.SH,20230727,3914.2298,3935.3578,3894.6923,3902.3458
000852.SH,20230727,6458.4842,6475.8298,6397.5946,6407.5461
000905.SH,20230727,5998.8485,6017.6706,5952.8932,5961.1843
000300.SH,20230728,3889.7929,4000.919,3886.5535,3992.7376
000852.SH,20230728,6389.4347,6471.6764,6369.3715,6465.3763
000905.SH,20230728,5945.9139,6049.7643,5932.0603,6043.2438
000300.SH,20230731,4018.8895,4064.3621,4002.0784,4014.6301
000852.SH,20230731,6475.8283,6549.7454,6475.8283,6515.8486
000905.SH,20230731,6059.1096,6133.718,6059.1096,6088.2431
000300.SH,20230801,4009.1831,4031.7008,3983.0273,3998.001
000852.SH,20230801,6513.1396,6521.9696,6482.1677,6507.4124
000905.SH,20230801,6086.8982,6113.9839,6077.1053,6098.8789
000300.SH,20230802,3985.6951,4008.3343,3958.5127,3969.895
000852.SH,20230802,6499.864,6515.0688,6475.4227,6496.0222
000905.SH,20230802,6088.1355,6111.2437,6059.8653,6077.4645
000300.SH,20230803,3962.1296,4004.9996,3962.1296,4004.9839
000852.SH,20230803,6472.1129,6502.5452,6460.2799,6499.5448
000905.SH,20230803,6062.6427,6101.8106,6047.676,6098.6868
000300.SH,20230804,4033.7239,4058.2431,4011.6202,4020.5792
000852.SH,20230804,6514.54,6561.7387,6505.8614,6535.322
000905.SH,20230804,6126.1504,6164.1552,6105.6391,6128.556
